id,site,block,patch,p.pos,trt,pop,fam,esurv,july.stage,july.height,july.leaf,herbivory.category,disease.category,fall.stage,branch.number,seed.pods,browsed
1233,CPBS,1,9,1,removal,CRA,34,0,0,0,0,?,?,0,0,0,0
1234,CPBS,1,9,2,removal,CRA,15,0,0,0,0,?,?,0,0,0,0
1235,CPBS,1,9,3,removal,CRA,40,0,0,0,0,?,?,0,0,0,0
1236,CPBS,1,9,4,removal,CRA,32,0,0,0,0,?,?,0,0,0,0
1237,CPBS,1,10,1,competition,GRE,34,1,0,0,0,?,?,0,0,0,0
1238,CPBS,1,10,2,competition,GRE,27,1,1,18,4,2,2,5,1,1,0
1239,CPBS,1,10,3,competition,GRE,37,1,1,16.5,3,1,1,0,0,0,0
1240,CPBS,1,10,4,competition,GRE,25,0,0,0,0,?,?,0,0,0,0
1241,CPBS,2,1,1,competition,GRE,10,0,0,0,0,?,?,0,0,0,0
1242,CPBS,2,1,2,competition,GRE,26,0,0,0,0,?,?,0,0,0,0
1243,CPBS,2,1,3,competition,GRE,29,1,1,8.5,5,3,2,0,0,0,0
1244,CPBS,2,1,4,competition,GRE,15,0,0,0,0,?,?,0,0,0,0
1245,CPBS,2,2,1,competition,GCD,23,0,0,0,0,?,?,0,0,0,0
1246,CPBS,2,2,2,competition,GCD,32,0,0,0,0,?,?,0,0,0,0
1247,CPBS,2,2,3,competition,GCD,27,0,0,0,0,?,?,0,0,0,0
1248,CPBS,2,2,4,competition,GCD,10,1,1,27.5,13,3,1,4,2,1,0
1249,CPBS,2,3,1,competition,TYS,11,1,1,13,4,1,1,4,1,0,0
1250,CPBS,2,3,2,competition,TYS,32,1,1,16,7,3,1,5,1,1,0
1251,CPBS,2,3,3,competition,TYS,30,0,0,0,0,?,?,0,0,0,0
1252,CPBS,2,3,4,competition,TYS,13,0,0,0,0,?,?,0,0,0,0
1253,CPBS,2,4,1,removal,GRE,10,0,0,0,0,?,?,0,0,0,0
1254,CPBS,2,4,2,removal,GRE,26,0,0,0,0,?,?,0,0,0,0
1255,CPBS,2,4,3,removal,GRE,29,0,0,0,0,?,?,0,0,0,0
1256,CPBS,2,4,4,removal,GRE,15,0,0,0,0,?,?,0,0,0,0
1257,CPBS,2,5,1,removal,KZA,40,0,0,0,0,?,?,0,0,0,0
1258,CPBS,2,5,2,removal,KZA,11,0,0,0,0,?,?,0,0,0,0
1259,CPBS,2,5,3,removal,KZA,27,0,0,0,0,?,?,0,0,0,0
1260,CPBS,2,5,4,removal,KZA,7,0,0,0,0,?,?,0,0,0,0
1261,CPBS,2,6,1,removal,CRA,26,0,0,0,0,?,?,0,0,0,0
1262,CPBS,2,6,2,removal,CRA,5,?,0,0,0,?,?,0,0,0,0
1263,CPBS,2,6,3,removal,CRA,24,0,0,0,0,?,?,0,0,0,0
1264,CPBS,2,6,4,removal,CRA,13,0,0,0,0,?,?,0,0,0,0
1265,CPBS,2,7,1,removal,TYS,11,0,0,0,0,?,?,0,0,0,0
1266,CPBS,2,7,2,removal,TYS,32,0,0,0,0,?,?,0,0,0,0
1267,CPBS,2,7,3,removal,TYS,30,0,0,0,0,?,?,0,0,0,0
1268,CPBS,2,7,4,removal,TYS,13,0,0,0,0,?,?,0,0,0,0
1269,CPBS,2,8,1,competition,KZA,40,0,0,0,0,?,?,0,0,0,0
1270,CPBS,2,8,2,competition,KZA,11,0,0,0,0,?,?,0,0,0,0
1271,CPBS,2,8,3,competition,KZA,27,0,0,0,0,?,?,0,0,0,0
1272,CPBS,2,8,4,competition,KZA,7,0,0,0,0,?,?,0,0,0,0
1273,CPBS,2,9,1,removal,GCD,23,1,1,5,2,1,1,0,0,0,0
1274,CPBS,2,9,2,removal,GCD,32,1,1,11.5,7,3,3,4,1,1,0
1275,CPBS,2,9,3,removal,GCD,27,1,1,18,8,2,2,5,1,3,0
1276,CPBS,2,9,4,removal,GCD,10,1,1,11,5,3,3,5,1,0,0
1277,CPBS,2,10,1,competition,CRA,26,0,0,0,0,?,?,0,0,0,0
1278,CPBS,2,10,2,competition,CRA,5,0,0,0,0,?,?,0,0,0,0
1279,CPBS,2,10,3,competition,CRA,24,0,0,0,0,?,?,0,0,0,0
1280,CPBS,2,10,4,competition,CRA,13,1,1,6,4,3,1,5,1,0,0
1281,CPBS,3,1,1,competition,GRE,9,0,0,0,0,?,?,0,0,0,0
1282,CPBS,3,1,2,competition,GRE,16,1,1,?,2,4,1,0,0,0,0
1283,CPBS,3,1,3,competition,GRE,1,0,0,0,0,?,?,0,0,0,0
1284,CPBS,3,1,4,competition,GRE,22,0,0,0,0,?,?,0,0,0,0
1285,CPBS,3,2,1,removal,GRE,9,0,0,0,0,?,?,0,0,0,0
1286,CPBS,3,2,2,removal,GRE,16,0,0,0,0,?,?,0,0,0,0
1287,CPBS,3,2,3,removal,GRE,1,0,0,0,0,?,?,0,0,0,0
1288,CPBS,3,2,4,removal,GRE,22,0,0,0,0,?,?,0,0,0,0
1289,CPBS,3,3,1,removal,KZA,34,0,0,0,0,?,?,0,0,0,0
1290,CPBS,3,3,2,removal,KZA,26,0,0,0,0,?,?,0,0,0,0
1291,CPBS,3,3,3,removal,KZA,22,0,0,0,0,?,?,0,0,0,0
1292,CPBS,3,3,4,removal,KZA,8,0,0,0,0,?,?,0,0,0,0
1293,CPBS,3,4,1,competition,CRA,21,0,0,0,0,?,?,0,0,0,0
1294,CPBS,3,4,2,competition,CRA,28,0,0,0,0,?,?,0,0,0,0
1295,CPBS,3,4,3,competition,CRA,31,0,0,0,0,?,?,0,0,0,0
1296,CPBS,3,4,4,competition,CRA,29,0,0,0,0,?,?,0,0,0,0
1297,CPBS,3,5,1,competition,KZA,34,0,0,0,0,?,?,0,0,0,0
1298,CPBS,3,5,2,competition,KZA,26,0,0,0,0,?,?,0,0,0,0
1299,CPBS,3,5,3,competition,KZA,22,0,0,0,0,?,?,0,0,0,0
1300,CPBS,3,5,4,competition,KZA,8,1,1,15.5,5,3,1,3,1,0,0
1301,CPBS,3,6,1,competition,GCD,19,0,0,0,0,?,?,0,0,0,0
1302,CPBS,3,6,2,competition,GCD,29,0,0,0,0,?,?,0,0,0,0
1303,CPBS,3,6,3,competition,GCD,18,0,0,0,0,?,?,0,0,0,0
1304,CPBS,3,6,4,competition,GCD,15,0,0,0,0,?,?,0,0,0,0
1305,CPBS,3,7,1,removal,TYS,37,0,0,0,0,?,?,0,0,0,0
1306,CPBS,3,7,2,removal,TYS,6,0,0,0,0,?,?,0,0,0,0
1307,CPBS,3,7,3,removal,TYS,40,0,0,0,0,?,?,0,0,0,0
1308,CPBS,3,7,4,removal,TYS,38,0,0,0,0,?,?,0,0,0,0
1309,CPBS,3,8,1,removal,GCD,19,0,0,0,0,?,?,0,0,0,0
1310,CPBS,3,8,2,removal,GCD,29,0,0,0,0,?,?,0,0,0,0
1311,CPBS,3,8,3,removal,GCD,18,0,0,0,0,?,?,0,0,0,0
1312,CPBS,3,8,4,removal,GCD,15,0,0,0,0,?,?,0,0,0,0
1313,CPBS,3,9,1,competition,TYS,37,1,1,11.5,6,1,1,3,1,0,0
1314,CPBS,3,9,2,competition,TYS,6,1,1,4,2,1,1,0,0,0,0
1315,CPBS,3,9,3,competition,TYS,40,0,0,0,0,?,?,0,0,0,0
1316,CPBS,3,9,4,competition,TYS,38,0,0,0,0,?,?,0,0,0,0
1317,CPBS,3,10,1,removal,CRA,21,0,0,0,0,?,?,0,0,0,0
1318,CPBS,3,10,2,removal,CRA,28,0,0,0,0,?,?,0,0,0,0
1319,CPBS,3,10,3,removal,CRA,31,0,0,0,0,?,?,0,0,0,0
1320,CPBS,3,10,4,removal,CRA,29,0,0,0,0,?,?,0,0,0,0
1321,CPBS,4,1,1,competition,GCD,33,0,0,0,0,?,?,0,0,0,0
1322,CPBS,4,1,2,competition,GCD,22,0,0,0,0,?,?,0,0,0,0
1323,CPBS,4,1,3,competition,GCD,30,0,0,0,0,?,?,0,0,0,0
1324,CPBS,4,1,4,competition,GCD,17,1,1,24,8,3,3,5,1,3,0
1325,CPBS,4,2,1,competition,GRE,3,0,0,0,0,?,?,0,0,0,0
1326,CPBS,4,2,2,competition,GRE,35,0,0,0,0,?,?,0,0,0,0
1327,CPBS,4,2,3,competition,GRE,14,0,0,0,0,?,?,0,0,0,0
1328,CPBS,4,2,4,competition,GRE,24,0,0,0,0,?,?,0,0,0,0
1329,CPBS,4,3,1,removal,CRA,37,0,0,0,0,?,?,0,0,0,0
1330,CPBS,4,3,2,removal,CRA,16,0,0,0,0,?,?,0,0,0,0
1331,CPBS,4,3,3,removal,CRA,2,0,0,0,0,?,?,0,0,0,0
1332,CPBS,4,3,4,removal,CRA,39,0,0,0,0,?,?,0,0,0,0
1333,CPBS,4,4,1,removal,GRE,3,0,0,0,0,?,?,0,0,0,0
1334,CPBS,4,4,2,removal,GRE,35,0,0,0,0,?,?,0,0,0,0
1335,CPBS,4,4,3,removal,GRE,14,0,0,0,0,?,?,0,0,0,0
1336,CPBS,4,4,4,removal,GRE,24,0,0,0,0,?,?,0,0,0,0
1337,CPBS,4,5,1,removal,TYS,33,0,0,0,0,?,?,0,0,0,0
1338,CPBS,4,5,2,removal,TYS,8,0,0,0,0,?,?,0,0,0,0
1339,CPBS,4,5,3,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
1340,CPBS,4,5,4,removal,TYS,19,0,0,0,0,?,?,0,0,0,0
1341,CPBS,4,6,1,competition,CRA,37,0,0,0,0,?,?,0,0,0,0
1342,CPBS,4,6,2,competition,CRA,16,1,1,13.5,5,3,4,3,1,0,0
1343,CPBS,4,6,3,competition,CRA,2,1,1,8.5,4,3,3,3,1,0,0
1344,CPBS,4,6,4,competition,CRA,39,0,0,0,0,?,?,0,0,0,0
1345,CPBS,4,7,1,removal,GCD,33,0,0,0,0,?,?,0,0,0,0
1346,CPBS,4,7,2,removal,GCD,22,0,0,0,0,?,?,0,0,0,0
1347,CPBS,4,7,3,removal,GCD,30,0,0,0,0,?,?,0,0,0,0
1348,CPBS,4,7,4,removal,GCD,17,0,0,0,0,?,?,0,0,0,0
1349,CPBS,4,8,1,competition,KZA,6,0,0,0,0,?,?,0,0,0,0
1350,CPBS,4,8,2,competition,KZA,10,0,0,0,0,?,?,0,0,0,0
1351,CPBS,4,8,3,competition,KZA,30,0,0,0,0,?,?,0,0,0,0
1352,CPBS,4,8,4,competition,KZA,4,0,0,0,0,?,?,0,0,0,0
1353,CPBS,4,9,1,competition,TYS,33,0,0,0,0,?,?,0,0,0,0
1354,CPBS,4,9,2,competition,TYS,8,0,0,0,0,?,?,0,0,0,0
1355,CPBS,4,9,3,competition,TYS,4,0,0,0,0,?,?,0,0,0,0
1356,CPBS,4,9,4,competition,TYS,19,1,1,11,5,3,3,0,0,0,0
1357,CPBS,4,10,1,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
1358,CPBS,4,10,2,removal,KZA,10,0,0,0,0,?,?,0,0,0,0
1359,CPBS,4,10,3,removal,KZA,30,0,0,0,0,?,?,0,0,0,0
1360,CPBS,4,10,4,removal,KZA,4,0,0,0,0,?,?,0,0,0,0
1361,CPBS,5,1,1,removal,GRE,40,0,0,0,0,?,?,0,0,0,0
1362,CPBS,5,1,2,removal,GRE,2,0,0,0,0,?,?,0,0,0,0
1363,CPBS,5,1,3,removal,GRE,6,0,0,0,0,?,?,0,0,0,0
1364,CPBS,5,1,4,removal,GRE,21,0,0,0,0,?,?,0,0,0,0
1365,CPBS,5,2,1,competition,CRA,14,0,0,0,0,?,?,0,0,0,0
1366,CPBS,5,2,2,competition,CRA,38,0,0,0,0,?,?,0,0,0,0
1367,CPBS,5,2,3,competition,CRA,12,0,0,0,0,?,?,0,0,0,0
1368,CPBS,5,2,4,competition,CRA,17,1,1,13,6,3,1,5,1,1,0
1369,CPBS,5,3,1,competition,KZA,21,0,0,0,0,?,?,0,0,0,0
1370,CPBS,5,3,2,competition,KZA,17,1,1,6.5,4,1,3,0,0,0,0
1371,CPBS,5,3,3,competition,KZA,39,0,0,0,0,?,?,0,0,0,0
1372,CPBS,5,3,4,competition,KZA,28,1,1,14,5,3,3,5,1,2,0
1373,CPBS,5,4,1,competition,GRE,40,0,0,0,0,?,?,0,0,0,0
1374,CPBS,5,4,2,competition,GRE,2,0,0,0,0,?,?,0,0,0,0
1375,CPBS,5,4,3,competition,GRE,6,0,0,0,0,?,?,0,0,0,0
1376,CPBS,5,4,4,competition,GRE,21,1,1,12,4,3,3,3,1,0,0
1377,CPBS,5,5,1,removal,CRA,14,1,1,13,6,2,3,4,1,2,0
1378,CPBS,5,5,2,removal,CRA,38,0,0,0,0,?,?,0,0,0,0
1379,CPBS,5,5,3,removal,CRA,12,0,0,0,0,?,?,0,0,0,0
1380,CPBS,5,5,4,removal,CRA,17,0,0,0,0,?,?,0,0,0,0
1381,CPBS,5,6,1,removal,KZA,21,0,0,0,0,?,?,0,0,0,0
1382,CPBS,5,6,2,removal,KZA,17,0,0,0,0,?,?,0,0,0,0
1383,CPBS,5,6,3,removal,KZA,39,0,0,0,0,?,?,0,0,0,0
1384,CPBS,5,6,4,removal,KZA,28,0,0,0,0,?,?,0,0,0,0
1385,CPBS,5,7,1,removal,GCD,9,0,0,0,0,?,?,0,0,0,0
1386,CPBS,5,7,2,removal,GCD,6,0,0,0,0,?,?,0,0,0,0
1387,CPBS,5,7,3,removal,GCD,8,0,0,0,0,?,?,0,0,0,0
1388,CPBS,5,7,4,removal,GCD,26,0,0,0,0,?,?,0,0,0,0
1389,CPBS,5,8,1,competition,GCD,9,0,0,0,0,?,?,0,0,0,0
1390,CPBS,5,8,2,competition,GCD,6,0,0,0,0,?,?,0,0,0,0
1391,CPBS,5,8,3,competition,GCD,8,0,0,0,0,?,?,0,0,0,0
1392,CPBS,5,8,4,competition,GCD,26,0,0,0,0,?,?,0,0,0,0
1393,CPBS,5,9,1,removal,TYS,23,0,0,0,0,?,?,0,0,0,0
1394,CPBS,5,9,2,removal,TYS,3,0,0,0,0,?,?,0,0,0,0
1395,CPBS,5,9,3,removal,TYS,27,0,0,0,0,?,?,0,0,0,0
1396,CPBS,5,9,4,removal,TYS,35,0,0,0,0,?,?,0,0,0,0
1397,CPBS,5,10,1,competition,TYS,23,0,0,0,0,?,?,0,0,0,0
1398,CPBS,5,10,2,competition,TYS,3,0,0,0,0,?,?,0,0,0,0
1399,CPBS,5,10,3,competition,TYS,27,0,0,0,0,?,?,0,0,0,0
1400,CPBS,5,10,4,competition,TYS,35,1,1,19.5,5,3,3,5,1,1,0
1401,CPBS,6,1,1,removal,GCD,12,0,0,0,0,?,?,0,0,0,0
1402,CPBS,6,1,2,removal,GCD,4,0,0,0,0,?,?,0,0,0,0
1403,CPBS,6,1,3,removal,GCD,31,0,0,0,0,?,?,0,0,0,0
1404,CPBS,6,1,4,removal,GCD,21,0,0,0,0,?,?,0,0,0,0
1405,CPBS,6,2,1,removal,TYS,16,0,0,0,0,?,?,0,0,0,0
1406,CPBS,6,2,2,removal,TYS,2,0,0,0,0,?,?,0,0,0,0
1407,CPBS,6,2,3,removal,TYS,28,0,0,0,0,?,?,0,0,0,0
1408,CPBS,6,2,4,removal,TYS,17,0,0,0,0,?,?,0,0,0,0
1409,CPBS,6,3,1,competition,KZA,9,0,0,0,0,?,?,0,0,0,0
1410,CPBS,6,3,2,competition,KZA,18,1,1,3.5,3,3,3,0,0,0,0
1411,CPBS,6,3,3,competition,KZA,25,0,0,0,0,?,?,0,0,0,0
1412,CPBS,6,3,4,competition,KZA,5,0,0,0,0,?,?,0,0,0,0
1413,CPBS,6,4,1,competition,TYS,16,1,1,12,6,3,3,3,1,0,0
1414,CPBS,6,4,2,competition,TYS,2,0,0,0,0,?,?,0,0,0,0
1415,CPBS,6,4,3,competition,TYS,28,1,1,2,2,1,1,0,0,0,0
1416,CPBS,6,4,4,competition,TYS,17,0,0,0,0,?,?,0,0,0,0
1417,CPBS,6,5,1,competition,CRA,6,1,1,10.5,5,2,3,0,0,0,0
1418,CPBS,6,5,2,competition,CRA,25,1,1,16,6,1,2,3,1,0,0
1419,CPBS,6,5,3,competition,CRA,22,0,0,0,0,?,?,0,0,0,0
1420,CPBS,6,5,4,competition,CRA,20,1,0,0,0,?,?,0,0,0,0
1421,CPBS,6,6,1,removal,CRA,6,0,0,0,0,?,?,0,0,0,0
1422,CPBS,6,6,2,removal,CRA,25,0,0,0,0,?,?,0,0,0,0
1423,CPBS,6,6,3,removal,CRA,22,0,0,0,0,?,?,0,0,0,0
1424,CPBS,6,6,4,removal,CRA,20,0,0,0,0,?,?,0,0,0,0
1425,CPBS,6,7,1,competition,GCD,12,0,0,0,0,?,?,0,0,0,0
1426,CPBS,6,7,2,competition,GCD,4,0,0,0,0,?,?,0,0,0,0
1427,CPBS,6,7,3,competition,GCD,31,0,0,0,0,?,?,0,0,0,0
1428,CPBS,6,7,4,competition,GCD,21,1,1,25.5,9,2,2,5,1,5,0
1429,CPBS,6,8,1,removal,KZA,9,0,0,0,0,?,?,0,0,0,0
1430,CPBS,6,8,2,removal,KZA,18,0,0,0,0,?,?,0,0,0,0
1431,CPBS,6,8,3,removal,KZA,25,1,1,4,2,1,1,0,0,0,0
1432,CPBS,6,8,4,removal,KZA,5,0,0,0,0,?,?,0,0,0,0
1433,CPBS,6,9,1,competition,GRE,20,1,1,15,6,2,1,5,1,1,0
1434,CPBS,6,9,2,competition,GRE,33,1,1,20.5,6,4,3,3,1,0,0
1435,CPBS,6,9,3,competition,GRE,32,0,0,0,0,?,?,0,0,0,0
1436,CPBS,6,9,4,competition,GRE,13,0,0,0,0,?,?,0,0,0,0
1437,CPBS,6,10,1,removal,GRE,20,0,0,0,0,?,?,0,0,0,0
1438,CPBS,6,10,2,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
1439,CPBS,6,10,3,removal,GRE,32,0,0,0,0,?,?,0,0,0,0
1440,CPBS,6,10,4,removal,GRE,13,0,0,0,0,?,?,0,0,0,0
1441,CPBS,7,1,1,competition,GRE,12,0,0,0,0,?,?,0,0,0,0
1442,CPBS,7,1,2,competition,GRE,18,0,0,0,0,?,?,0,0,0,0
1443,CPBS,7,1,3,competition,GRE,30,1,1,25.5,8,3,3,5,1,5,0
1444,CPBS,7,1,4,competition,GRE,5,0,0,0,0,?,?,0,0,0,0
1445,CPBS,7,2,1,removal,GRE,12,0,0,0,0,?,?,0,0,0,0
1446,CPBS,7,2,2,removal,GRE,18,0,0,0,0,?,?,0,0,0,0
1447,CPBS,7,2,3,removal,GRE,30,0,0,0,0,?,?,0,0,0,0
1448,CPBS,7,2,4,removal,GRE,5,0,0,0,0,?,?,0,0,0,0
1449,CPBS,7,3,1,removal,KZA,24,0,0,0,0,?,?,0,0,0,0
1450,CPBS,7,3,2,removal,KZA,14,0,0,0,0,?,?,0,0,0,0
1451,CPBS,7,3,3,removal,KZA,16,0,0,0,0,?,?,0,0,0,0
1452,CPBS,7,3,4,removal,KZA,20,0,0,0,0,?,?,0,0,0,0
1453,CPBS,7,4,1,removal,CRA,11,0,0,0,0,?,?,0,0,0,0
1454,CPBS,7,4,2,removal,CRA,8,0,0,0,0,?,?,0,0,0,0
1455,CPBS,7,4,3,removal,CRA,30,0,0,0,0,?,?,0,0,0,0
1456,CPBS,7,4,4,removal,CRA,10,0,0,0,0,?,?,0,0,0,0
1457,CPBS,7,5,1,removal,GCD,36,0,0,0,0,?,?,0,0,0,0
1458,CPBS,7,5,2,removal,GCD,1,0,0,0,0,?,?,0,0,0,0
1459,CPBS,7,5,3,removal,GCD,5,0,0,0,0,?,?,0,0,0,0
1460,CPBS,7,5,4,removal,GCD,14,1,1,11,5,3,3,5,1,1,0
1461,CPBS,7,6,1,removal,TYS,25,0,0,0,0,?,?,0,0,0,0
1462,CPBS,7,6,2,removal,TYS,15,0,0,0,0,?,?,0,0,0,0
1463,CPBS,7,6,3,removal,TYS,22,0,0,0,0,?,?,0,0,0,0
1464,CPBS,7,6,4,removal,TYS,10,0,0,0,0,?,?,0,0,0,0
1465,CPBS,7,7,1,competition,KZA,24,0,0,0,0,?,?,0,0,0,0
1466,CPBS,7,7,2,competition,KZA,14,0,0,0,0,?,?,0,0,0,0
1467,CPBS,7,7,3,competition,KZA,16,0,0,0,0,?,?,0,0,0,0
1468,CPBS,7,7,4,competition,KZA,20,0,0,0,0,?,?,0,0,0,0
1469,CPBS,7,8,1,competition,TYS,25,0,0,0,0,?,?,0,0,0,0
1470,CPBS,7,8,2,competition,TYS,15,0,0,0,0,?,?,0,0,0,0
1471,CPBS,7,8,3,competition,TYS,22,1,1,18,6,3,3,4,1,1,0
1472,CPBS,7,8,4,competition,TYS,10,1,0,0,0,?,?,0,0,0,0
1473,CPBS,7,9,1,competition,CRA,11,0,0,0,0,?,?,0,0,0,0
1474,CPBS,7,9,2,competition,CRA,8,0,0,0,0,?,?,0,0,0,0
1475,CPBS,7,9,3,competition,CRA,30,0,0,0,0,?,?,0,0,0,0
1476,CPBS,7,9,4,competition,CRA,10,0,0,0,0,?,?,0,0,0,0
1477,CPBS,7,10,1,competition,GCD,36,0,0,0,0,?,?,0,0,0,0
1478,CPBS,7,10,2,competition,GCD,1,0,0,0,0,?,?,0,0,0,0
1479,CPBS,7,10,3,competition,GCD,5,0,0,0,0,?,?,0,0,0,0
1480,CPBS,7,10,4,competition,GCD,14,0,0,0,0,?,?,0,0,0,0
1481,CPBS,8,1,1,removal,GRE,23,0,0,0,0,?,?,0,0,0,0
1482,CPBS,8,1,2,removal,GRE,8,0,0,0,0,?,?,0,0,0,0
1483,CPBS,8,1,3,removal,GRE,17,0,0,0,0,?,?,0,0,0,0
1484,CPBS,8,1,4,removal,GRE,19,0,0,0,0,?,?,0,0,0,0
1485,CPBS,8,2,1,competition,KZA,37,0,0,0,0,?,?,0,0,0,0
1486,CPBS,8,2,2,competition,KZA,1,0,0,0,0,?,?,0,0,0,0
1487,CPBS,8,2,3,competition,KZA,32,0,0,0,0,?,?,0,0,0,0
1488,CPBS,8,2,4,competition,KZA,2,0,0,0,0,?,?,0,0,0,0
1489,CPBS,8,3,1,competition,TYS,7,0,0,0,0,?,?,0,0,0,0
1490,CPBS,8,3,2,competition,TYS,24,0,0,0,0,?,?,0,0,0,0
1491,CPBS,8,3,3,competition,TYS,5,1,1,13.5,4,1,3,3,1,0,0
1492,CPBS,8,3,4,competition,TYS,29,1,0,0,0,?,?,0,0,0,0
1493,CPBS,8,4,1,removal,GCD,34,0,0,0,0,?,?,0,0,0,0
1494,CPBS,8,4,2,removal,GCD,20,0,0,0,0,?,?,0,0,0,0
1495,CPBS,8,4,3,removal,GCD,24,0,0,0,0,?,?,0,0,0,0
1496,CPBS,8,4,4,removal,GCD,2,0,0,0,0,?,?,0,0,0,0
1497,CPBS,8,5,1,removal,TYS,7,0,0,0,0,?,?,0,0,0,0
1498,CPBS,8,5,2,removal,TYS,24,0,0,0,0,?,?,0,0,0,0
1499,CPBS,8,5,3,removal,TYS,5,0,0,0,0,?,?,0,0,0,0
1500,CPBS,8,5,4,removal,TYS,29,0,0,0,0,?,?,0,0,0,0
1501,CPBS,8,6,1,competition,GRE,23,0,0,0,0,?,?,0,0,0,0
1502,CPBS,8,6,2,competition,GRE,8,0,0,0,0,?,?,0,0,0,0
1503,CPBS,8,6,3,competition,GRE,17,0,0,0,0,?,?,0,0,0,0
1504,CPBS,8,6,4,competition,GRE,19,0,0,0,0,?,?,0,0,0,0
1505,CPBS,8,7,1,removal,CRA,35,0,0,0,0,?,?,0,0,0,0
1506,CPBS,8,7,2,removal,CRA,23,0,0,0,0,?,?,0,0,0,0
1507,CPBS,8,7,3,removal,CRA,19,0,0,0,0,?,?,0,0,0,0
1508,CPBS,8,7,4,removal,CRA,4,1,0,0,0,?,?,0,0,0,0
1509,CPBS,8,8,1,competition,CRA,35,0,0,0,0,?,?,0,0,0,0
1510,CPBS,8,8,2,competition,CRA,23,1,1,14,3,1,3,2,1,0,0
1511,CPBS,8,8,3,competition,CRA,19,1,0,0,0,?,?,0,0,0,0
1512,CPBS,8,8,4,competition,CRA,4,1,1,9,5,3,4,0,0,0,0
1513,CPBS,8,9,1,removal,KZA,37,0,0,0,0,?,?,0,0,0,0
1514,CPBS,8,9,2,removal,KZA,1,0,0,0,0,?,?,0,0,0,0
1515,CPBS,8,9,3,removal,KZA,32,0,0,0,0,?,?,0,0,0,0
1516,CPBS,8,9,4,removal,KZA,2,0,0,0,0,?,?,0,0,0,0
1517,CPBS,8,10,1,competition,GCD,34,1,1,13,4,2,3,0,0,0,0
1518,CPBS,8,10,2,competition,GCD,20,0,0,0,0,?,?,0,0,0,0
1519,CPBS,8,10,3,competition,GCD,24,0,0,0,0,?,?,0,0,0,0
1520,CPBS,8,10,4,competition,GCD,2,1,1,18.5,6,3,3,0,0,0,0
1521,CPBS,9,1,1,competition,GCD,38,0,0,0,0,?,?,0,0,0,0
1522,CPBS,9,1,2,competition,GCD,13,0,0,0,0,?,?,0,0,0,0
1523,CPBS,9,1,3,competition,GCD,3,0,0,0,0,?,?,0,0,0,0
1524,CPBS,9,1,4,competition,GCD,37,0,0,0,0,?,?,0,0,0,0
1525,CPBS,9,2,1,competition,KZA,36,0,0,0,0,?,?,0,0,0,0
1526,CPBS,9,2,2,competition,KZA,19,0,0,0,0,?,?,0,0,0,0
1527,CPBS,9,2,3,competition,KZA,33,0,0,0,0,?,?,0,0,0,0
1528,CPBS,9,2,4,competition,KZA,12,0,0,0,0,?,?,0,0,0,0
1529,CPBS,9,3,1,removal,TYS,31,0,0,0,0,?,?,0,0,0,0
1530,CPBS,9,3,2,removal,TYS,18,0,0,0,0,?,?,0,0,0,0
1531,CPBS,9,3,3,removal,TYS,20,0,0,0,0,?,?,0,0,0,0
1532,CPBS,9,3,4,removal,TYS,39,0,0,0,0,?,?,0,0,0,0
1533,CPBS,9,4,1,removal,GRE,36,0,0,0,0,?,?,0,0,0,0
1534,CPBS,9,4,2,removal,GRE,28,0,0,0,0,?,?,0,0,0,0
1535,CPBS,9,4,3,removal,GRE,31,0,0,0,0,?,?,0,0,0,0
1536,CPBS,9,4,4,removal,GRE,39,0,0,0,0,?,?,0,0,0,0
1537,CPBS,9,5,1,competition,CRA,27,0,0,0,0,?,?,0,0,0,0
1538,CPBS,9,5,2,competition,CRA,36,0,0,0,0,?,?,0,0,0,0
1539,CPBS,9,5,3,competition,CRA,1,0,0,0,0,?,?,0,0,0,0
1540,CPBS,9,5,4,competition,CRA,3,0,0,0,0,?,?,0,0,0,0
1541,CPBS,9,6,1,competition,GRE,36,0,0,0,0,?,?,0,0,0,0
1542,CPBS,9,6,2,competition,GRE,28,0,0,0,0,?,?,0,0,0,0
1543,CPBS,9,6,3,competition,GRE,31,0,0,0,0,?,?,0,0,0,0
1544,CPBS,9,6,4,competition,GRE,39,0,0,0,0,?,?,0,0,0,0
1545,CPBS,9,7,1,removal,CRA,27,0,0,0,0,?,?,0,0,0,0
1546,CPBS,9,7,2,removal,CRA,36,0,0,0,0,?,?,0,0,0,0
1547,CPBS,9,7,3,removal,CRA,1,0,0,0,0,?,?,0,0,0,0
1548,CPBS,9,7,4,removal,CRA,3,0,0,0,0,?,?,0,0,0,0
1549,CPBS,9,8,1,competition,TYS,31,0,0,0,0,?,?,0,0,0,0
1550,CPBS,9,8,2,competition,TYS,18,1,1,14.5,6,1,3,3,1,0,0
1551,CPBS,9,8,3,competition,TYS,20,?,0,0,0,?,?,0,0,0,0
1552,CPBS,9,8,4,competition,TYS,39,1,1,13,6,3,3,3,1,0,0
1553,CPBS,9,9,1,removal,GCD,38,0,0,0,0,?,?,0,0,0,0
1554,CPBS,9,9,2,removal,GCD,13,0,0,0,0,?,?,0,0,0,0
1555,CPBS,9,9,3,removal,GCD,3,1,1,28,15,2,2,5,3,17,0
